PSNR (256)_VYUV
42.31196976
42.45410538
42.04127884
41.85237503
41.93885422
42.18248749
42.79334641
42.82310486
42.47093201
41.54142380
41.53305054
41.31006241
41.81569672
41.35581970
41.96206665
41.55309296
41.51749420
41.56738281
41.88102341
42.25843811
41.97921371
42.05080032
41.92983627
42.10805893
42.25820923
42.10680389
42.59822083
42.14968109
42.18074417
42.27756500
42.19291687
42.56878281
41.57439423
41.66049576
41.83322906
42.04258347
42.48188782
42.26434708
42.38746643
42.16436386
42.18820190
41.79301453
41.87140656
41.76387024
42.00094604
42.18464661
42.27928543
42.39688873
42.49611664
42.05906677
42.09942627
42.26432419
42.19522476
42.35236359
42.60749054
42.34333801
42.29159546
42.31513596
42.21406937
42.61550903
42.36603546
42.41196060
42.05815887
41.87232208
42.05445099
42.10807800
42.18774796
42.17082214
42.02024460
42.05562973
42.03219986
42.39097977
42.04463577
42.54571915
42.20746613
42.11104584
42.33051300
42.37298584
42.27230453
42.32940292
42.29744339
42.59603500
42.21326828
42.50576782
42.62706375
42.24557495
42.18730164
42.30450439
42.21194839
42.42966461
42.32503510
42.53202438
42.08246613
41.97098541
42.01953506
42.37033081
42.33387375
42.27751160
42.74402237
42.33007050
42.21435928
42.23029327
42.26231003
42.22721481
42.09825134
42.35627747
42.11222839
42.02954865
42.07143402
42.07783127
42.40239716
42.30461502
42.34740448
42.64736938
42.68201828
42.10203171
42.17517853
42.03939056
42.04829407
42.22966766
42.37734985
42.40187836
41.97012329
42.13884735
41.96231461
41.96817017
42.30816650
42.20737839
42.29553986
42.27109909
42.38451004
42.25074387
42.07477188
42.11338043
42.64495087
42.57009125
42.26141357
42.71558380
42.55201340
42.69194794
42.17934418
42.12557983
42.16913605
42.40304565
42.10071182
42.35794067
42.06857681
42.16581345
41.93120956
42.01081848
42.10059738
42.31015015
41.79640961
41.68460464
41.85926819
42.13488770
42.45923996
42.38610077
42.42109299
42.48857117
42.40749741
42.22024536
42.23216248
42.31346893
42.56616211
42.35291290
42.59533691
42.60419846
42.73241043
42.63183975
42.23085022
42.05723572
42.56397629
42.22759628
42.08093262
42.13623047
42.25516891
42.62343979
42.18230820
42.24162292
42.24546814
42.33950043
41.85387421
41.74791718
42.02488708
42.23784637
42.52239990
42.58169174
42.40676880
42.46147919
42.95444489
42.41954041
43.01032639
42.34897614
42.55089569
42.47252655
42.65404129
42.55115509
42.31693649
42.36169434
42.24996567
42.49709702
42.13253403
42.52357101
42.20167160
42.22135544
42.09231949
42.47542953
42.16171265
42.49470520
42.65582657
42.38288116
41.42716217
41.72515106
41.79498291
42.07212830
42.27466202
42.26865387
42.17359924
42.23641205
42.26653290
42.11859131
42.25548172
42.21675491
42.34253693
42.28516006
42.78806686
42.40754700
42.29352951
42.27001953
42.31317520
42.15150833
42.12773132
42.51068878
42.28660202
42.09419632
42.02032089
42.15407944
42.45054626
42.19978333
42.28174210
42.56781006
41.63186646
41.76654434
42.03343964
41.95983505
42.31527710
42.41592789
42.43311310
42.45095825
42.76250839
42.38839722
42.64870453
42.31337738
42.26625061
42.12838745
42.02206421
42.15476227
42.22100067
42.24017334
42.09963226
41.90493774
41.95304871
42.13161087
42.09010696
42.36040497
42.15706635
42.55520248
42.20848083
42.16170502
42.23348236
42.73291016
41.65304184
41.93764114
41.72023010
42.03078461
42.32027054
42.41037369
42.45347977
42.29652405
42.22241211
42.14774323
42.18738174
42.10144806
42.18080139
42.11197662
42.24568939
41.96987152
42.04753876
42.10803986
42.06123352
42.20447922
41.96432495
41.98528671
42.04755402
42.02596283
42.34342957
42.14323425
42.02586746
41.92062759
41.91650391
41.75784683
41.48328781
41.53475189
41.71883392
42.31414795
42.19215775
42.19609833
42.30232620
42.02945709
41.96947098
42.26015472
42.16349030
41.83851242
41.79953003
41.80927277
41.73227310
41.72053528
41.76876068
41.60291290
41.47996902
41.41918182
41.89633942
41.32337570
41.58805466
41.40601349
41.51146317
41.38615417
41.54833984
41.74855042
41.36939240
41.67982483
41.15375900
41.05306244
41.41878128
41.69121552
41.67514801
41.75317383
42.02621078
41.44150543
41.16307068
41.08993912
40.92195892
40.91267014
40.92975235
40.97884369
41.36266708
41.15900040
41.21070099
41.19640732
41.30156708
41.49036789
41.98238373
41.66432953
41.80489349
42.18904114
41.98120880
42.04305267
42.46562958
42.26058578
42.43782043
42.61572266
42.18737030
41.94757843
42.00150299
42.21932220
42.47281647
42.68127441
42.84943390
