PSNR (256)_UYUV
37.25143814
37.32867432
37.70567322
37.38560104
37.35115433
37.28704834
37.69485855
37.67642593
37.51440430
36.72596359
36.89514923
36.49929810
37.13194656
36.51977539
37.13644791
36.75857925
36.87986755
36.97352219
36.97300339
37.40817261
36.90491486
36.95088196
36.99197388
37.09291840
37.24987411
36.94870377
37.57328796
37.04680634
37.09093857
37.13962173
37.12082291
37.52987671
37.13389587
37.15555573
37.23088074
37.23646545
37.67089844
37.30372620
37.33140564
37.15691757
37.23968124
36.99874115
37.04665756
36.96670151
37.23023605
37.23951721
37.36743546
37.34324265
37.68376160
37.09130859
37.09393692
37.17628860
37.24584198
37.09836960
37.33971786
37.16149902
37.21781540
37.16173172
37.13491821
37.57077789
37.25789261
37.30894852
37.50603485
37.28429413
37.63304520
37.32986069
37.31055832
37.36470032
37.21379089
37.19047165
37.10196686
37.67813110
37.18193817
37.75136185
37.10589600
37.22877121
37.26975250
37.32179260
37.25114441
37.11088562
37.33157349
37.87381744
37.26686859
37.56875229
37.70260239
37.03350449
37.08630371
37.09917068
37.12282944
37.14141083
37.19156647
37.31625366
37.78007126
37.40926743
37.36537933
37.63455963
37.28682327
37.26317215
37.74797440
37.27022171
37.26388168
37.22212982
37.25057220
37.10664368
37.10982513
37.73802185
37.16747284
37.22375107
37.16374207
37.09999466
37.40981293
37.21306610
37.08998489
37.77214432
37.69675446
37.05749130
37.25041199
37.02845383
37.10702515
37.14949036
37.20095825
37.33190155
37.58141327
37.60711288
37.39394760
37.29782486
37.26733398
37.23197556
37.38134766
37.36565018
37.24497223
37.21534348
37.15843964
37.09565735
37.66048813
37.63485718
37.21679306
37.80963135
37.69344711
37.74516296
37.20381927
37.15486145
37.10396576
37.70354843
37.02490616
37.46294403
37.10917664
37.37653351
37.02219391
37.04681015
37.10427094
37.13911438
37.60521698
37.22098541
37.29655457
37.47203445
37.42774200
37.32718277
37.40950394
37.41144562
37.25985718
37.14783859
37.14221191
37.13427734
37.72457123
37.24101639
37.35086823
37.40034485
37.60682297
37.68216324
37.17036819
37.15448380
37.64842987
37.17074203
37.19970322
37.11559677
37.23696899
37.64758301
37.16747665
37.17722321
37.25815201
37.28479385
37.54520035
37.24708939
37.56868362
37.53718948
37.48627853
37.58498764
37.35126495
37.25035095
37.86869049
37.22756195
37.75829697
37.18523407
37.33948517
37.28720093
37.55335236
37.33387756
37.21782303
37.44654465
37.17178726
37.62166977
37.15399170
37.63653564
37.23903275
37.12636566
37.12498474
37.73808289
37.45996475
37.61124420
37.58374786
37.53059769
37.12049103
37.25755692
37.21085358
37.30248260
37.37265778
37.30323029
37.23762512
37.11197281
37.07385635
37.11897659
37.06826019
37.12590790
37.33597565
37.22803497
37.93691635
37.20519257
37.17806244
37.20858765
37.48971939
37.14385223
37.14959717
37.54093170
37.38844681
37.15060043
37.07997131
37.25174332
37.56861877
37.23572540
37.17105484
37.55651474
37.16070938
37.25657654
37.76031494
37.31522369
37.32259369
37.38764191
37.31327820
37.32964325
37.67335510
37.20234680
37.54899597
37.21410370
37.19795609
37.23869705
37.22197342
37.15678787
37.10433197
37.07393265
37.07606888
37.09322357
37.05290985
37.36595917
37.22102737
37.54825211
37.20369339
37.73933029
37.09863281
37.19712830
37.14853668
37.56280518
37.16134644
37.50789261
37.31597137
37.44756317
37.33980179
37.24931717
37.45376968
37.13076782
37.05839539
37.08567429
37.14805222
37.13845062
37.18902206
37.15782928
37.46951675
37.11095428
37.10089874
37.08617783
37.06059647
37.61230087
37.02222443
37.12770844
37.21145630
37.27067947
37.80969238
37.41247559
37.02388382
37.04407883
36.96278000
36.92199326
36.94893265
37.04545975
37.09772873
37.42107391
37.21060181
37.13622665
37.18318558
37.06620789
36.98753738
37.50397491
37.43428421
36.95898056
36.99219513
36.92449188
37.03949356
37.06398010
36.92938614
36.83103561
36.75873184
36.73389053
36.93627167
36.58106232
36.98835754
36.78980255
36.76831818
36.82485580
36.90098190
37.03679276
36.69503403
37.00492477
36.89253235
36.76018524
36.92626190
37.03625107
37.23048401
36.96320343
37.27492523
36.69571304
36.51525116
36.44456100
36.37098694
36.29038239
36.37377930
36.39035034
36.78303528
36.53764343
36.52145004
36.42885208
36.50810623
36.54924011
36.97916794
36.68184662
36.80297470
37.32717133
36.99439621
37.04702377
37.59640121
37.15071106
37.28791809
37.47922516
37.63084030
37.26375580
37.30538559
37.23542023
37.28197479
37.31838608
37.62485886
