PSNR (256)_YYUV
36.23345947
37.68569946
36.78576660
36.12378693
36.09870911
36.22229004
36.68475342
35.30121613
33.83946991
31.39490128
30.76172638
30.43593979
31.55879211
31.09963226
32.60843658
31.56845474
31.80464935
32.14663696
32.80460739
33.63853073
33.25807190
33.65185547
33.83113480
34.15493774
34.51633072
34.41212082
35.42859650
35.28797913
35.72798920
35.93707657
35.95603943
36.38947296
35.00118637
35.02714539
35.10795975
35.31612778
36.09775162
36.43159485
37.24789429
35.07217026
33.71593475
32.88117218
33.11800766
33.49800873
33.91257477
34.28083420
34.55228043
34.85337067
35.61914063
34.83383942
34.95263672
35.90457153
36.33702850
36.34131622
37.02566528
37.21107483
37.52516174
37.61043167
37.67617416
38.16930389
38.38069916
38.40935135
37.49490356
37.51242065
37.34130096
36.96170425
36.72559738
36.43606567
35.83098602
35.86052322
35.75822830
35.93907547
35.40502167
35.85007858
35.76020050
35.44125366
35.69881058
35.82092285
36.08788300
36.55245972
36.69897461
36.60744095
35.98870850
35.88734055
36.39910126
35.41229630
35.27483368
35.63473892
35.89188766
36.45085907
36.50267029
36.70892334
36.19312668
36.62664032
36.85514832
37.36637497
37.12625122
36.80241394
37.21276093
35.67707825
34.96344757
34.67256546
34.36363602
34.16755676
33.82132721
34.27672577
34.57390594
34.95932007
35.37882233
35.71493912
36.52228546
36.54389191
36.44773865
36.67067719
36.42915344
34.39249039
34.30961227
34.31399536
34.57106781
35.72364426
36.82733154
36.61317825
36.06138611
36.14877319
35.84706879
35.66321945
35.72034454
35.62142181
35.41188812
35.47270584
35.77641296
35.65758514
35.11978912
34.37011337
34.87970734
34.38401794
33.78211594
35.35493088
34.48105621
36.23362732
35.07920074
35.13510132
34.98436356
34.79898834
34.39450073
34.82666016
34.45222855
34.26101303
34.26342010
34.49454880
34.98237991
35.43588257
35.22063446
35.37595367
35.66949463
36.15237808
36.74065018
36.66217041
36.26013184
36.46887970
36.66711426
36.02832794
36.16817093
36.18617630
36.14800262
35.84366608
36.36840439
36.85610580
37.47023010
37.72832489
36.98117828
36.75028992
37.22688293
36.66453552
36.52713394
36.17784500
36.41853714
37.33309174
37.20114899
37.22488785
37.22196579
37.12875366
36.51237869
36.68862915
37.02753830
36.94343948
37.18534851
37.25841904
37.69377899
37.89664459
38.94084167
38.16178894
39.04330826
38.31509781
38.48115158
38.34693909
38.24579239
37.67116165
37.50216293
37.38358307
37.09130096
37.10335922
36.40052795
36.46595383
35.98228836
35.80845642
35.64779663
35.84231567
35.42805099
35.34100342
36.19439697
35.23916245
34.49244690
35.03630829
35.31981659
34.93698502
34.29664993
33.87858582
33.81645584
33.68851471
33.85268021
34.01375198
34.67568588
35.41030502
36.17977142
36.09264755
37.37224960
36.95999908
37.06307220
36.71903610
36.55118942
35.82550430
35.74214554
36.31103897
36.15907288
36.26132202
36.39726257
37.00285339
37.25623703
36.43726730
36.85765839
37.22257996
36.10877228
36.50192261
37.01857758
37.00653839
37.07190704
37.35545349
37.60570908
37.78426743
38.39159393
37.86388779
38.30746078
37.06861115
36.04521179
35.33351135
35.08606720
35.04967117
34.80966949
34.36800385
33.91435623
33.54605865
33.87446213
34.57495117
34.58931351
35.44061661
35.28746033
36.45230103
35.72983170
36.11121750
36.37852478
37.16615295
36.03696442
36.46641541
36.00505447
35.47647858
34.98616791
33.90381622
32.93152618
33.02190018
33.48669052
33.98493195
34.27811813
34.59400177
34.98618317
34.89075470
35.40941238
34.79082108
34.88799667
34.92081070
34.61976624
34.75636292
34.44137573
34.65042877
34.57798767
34.50513840
34.62736130
34.48965836
34.37401199
34.16981506
33.84413147
33.75704956
33.89002991
34.22980499
34.47465515
35.33061600
34.35448456
33.58102417
32.74987030
32.43998718
32.41323853
33.38388824
33.17550278
32.99594498
32.65854645
32.68405151
32.48986816
32.18412781
31.96767426
31.86846161
31.82188797
31.64975357
32.83414078
31.58157158
31.94709969
31.73610687
31.82314301
31.66266251
31.55491638
32.42062759
31.28643799
31.66513062
30.69149971
30.61689186
31.04365349
31.04257393
30.08360291
30.20616913
30.25179100
29.29201508
28.58035278
28.19749832
27.91133881
27.72333527
27.64222145
27.55176926
28.39018250
27.65518951
27.84586716
28.11102867
28.41415596
28.83268166
30.37773323
29.89023590
30.47928047
31.77051926
31.89275742
32.79856491
33.90184021
34.63448334
35.46825027
36.45735931
36.59720612
37.13031387
37.57932663
37.91274643
37.94132614
37.80639648
37.32132339
